GEO.id,GEO.id2,GEO.display+AC0-label,total+AF8-households,total+AF8-owners,total+AF8-renters
1400000US36061027300,36061027300,+ACI-Census Tract 273, New York County, New York+ACI-,3219,740,2479
1400000US36061027500,36061027500,+ACI-Census Tract 275, New York County, New York+ACI-,1602,755,847
1400000US36061027700,36061027700,+ACI-Census Tract 277, New York County, New York+ACI-,2168,0,2168
1400000US36061027900,36061027900,+ACI-Census Tract 279, New York County, New York+ACI-,3924,270,3654
1400000US36061028100,36061028100,+ACI-Census Tract 281, New York County, New York+ACI-,1354,343,1011
1400000US36061028300,36061028300,+ACI-Census Tract 283, New York County, New York+ACI-,3140,567,2573
1400000US36061028500,36061028500,+ACI-Census Tract 285, New York County, New York+ACI-,2708,0,2708
1400000US36061028700,36061028700,+ACI-Census Tract 287, New York County, New York+ACI-,1604,57,1547
1400000US36061029100,36061029100,+ACI-Census Tract 291, New York County, New York+ACI-,3930,122,3808
1400000US36061029300,36061029300,+ACI-Census Tract 293, New York County, New York+ACI-,2899,18,2881
1400000US36061029500,36061029500,+ACI-Census Tract 295, New York County, New York+ACI-,3323,300,3023
1400000US36061029700,36061029700,+ACI-Census Tract 297, New York County, New York+ACI-,0,0,0
1400000US36061029900,36061029900,+ACI-Census Tract 299, New York County, New York+ACI-,1464,5,1459
1400000US36061030300,36061030300,+ACI-Census Tract 303, New York County, New York+ACI-,1807,137,1670
1400000US36061030700,36061030700,+ACI-Census Tract 307, New York County, New York+ACI-,1785,757,1028
1400000US36061030900,36061030900,+ACI-Census Tract 309, New York County, New York+ACI-,3467,274,3193
1400000US36061031100,36061031100,+ACI-Census Tract 311, New York County, New York+ACI-,0,0,0
1400000US36061031703,36061031703,+ACI-Census Tract 317.03, New York County, New York+ACI-,3957,205,3752
1400000US36061031704,36061031704,+ACI-Census Tract 317.04, New York County, New York+ACI-,3260,1235,2025
1400000US36061031900,36061031900,+ACI-Census Tract 319, New York County, New York+ACI-,0,0,0
1400000US36081000100,36081000100,+ACI-Census Tract 1, Queens County, New York+ACI-,3330,516,2814
1400000US36081000200,36081000200,+ACI-Census Tract 2, Queens County, New York+ACI-,968,538,430
1400000US36081000400,36081000400,+ACI-Census Tract 4, Queens County, New York+ACI-,1224,643,581
1400000US36081000600,36081000600,+ACI-Census Tract 6, Queens County, New York+ACI-,1070,561,509
1400000US36081000700,36081000700,+ACI-Census Tract 7, Queens County, New York+ACI-,2953,971,1982
1400000US36081000800,36081000800,+ACI-Census Tract 8, Queens County, New York+ACI-,934,585,349
1400000US36081001000,36081001000,+ACI-Census Tract 10, Queens County, New York+ACI-,952,488,464
1400000US36081001200,36081001200,+ACI-Census Tract 12, Queens County, New York+ACI-,1429,761,668
1400000US36081001400,36081001400,+ACI-Census Tract 14, Queens County, New York+ACI-,1074,560,514
1400000US36081001600,36081001600,+ACI-Census Tract 16, Queens County, New York+ACI-,808,483,325
1400000US36081001800,36081001800,+ACI-Census Tract 18, Queens County, New York+ACI-,926,434,492
1400000US36081001900,36081001900,+ACI-Census Tract 19, Queens County, New York+ACI-,877,367,510
1400000US36081002000,36081002000,+ACI-Census Tract 20, Queens County, New York+ACI-,516,281,235
1400000US36081002200,36081002200,+ACI-Census Tract 22, Queens County, New York+ACI-,712,274,438
1400000US36081002400,36081002400,+ACI-Census Tract 24, Queens County, New York+ACI-,637,339,298
1400000US36081002500,36081002500,+ACI-Census Tract 25, Queens County, New York+ACI-,3143,14,3129
1400000US36081002600,36081002600,+ACI-Census Tract 26, Queens County, New York+ACI-,660,355,305
1400000US36081002800,36081002800,+ACI-Census Tract 28, Queens County, New York+ACI-,951,288,663
1400000US36081003000,36081003000,+ACI-Census Tract 30, Queens County, New York+ACI-,452,210,242
1400000US36081003100,36081003100,+ACI-Census Tract 31, Queens County, New York+ACI-,448,78,370
1400000US36081003200,36081003200,+ACI-Census Tract 32, Queens County, New York+ACI-,455,255,200
1400000US36081003300,36081003300,+ACI-Census Tract 33, Queens County, New York+ACI-,1103,158,945
1400000US36081003400,36081003400,+ACI-Census Tract 34, Queens County, New York+ACI-,640,398,242
1400000US36081003600,36081003600,+ACI-Census Tract 36, Queens County, New York+ACI-,936,391,545
1400000US36081003700,36081003700,+ACI-Census Tract 37, Queens County, New York+ACI-,0,0,0
1400000US36081003800,36081003800,+ACI-Census Tract 38, Queens County, New York+ACI-,740,177,563
1400000US36081003900,36081003900,+ACI-Census Tract 39, Queens County, New York+ACI-,463,79,384
1400000US36081004001,36081004001,+ACI-Census Tract 40.01, Queens County, New York+ACI-,680,274,406
1400000US36081004002,36081004002,+ACI-Census Tract 40.02, Queens County, New York+ACI-,377,124,253
1400000US36081004200,36081004200,+ACI-Census Tract 42, Queens County, New York+ACI-,1213,505,708
1400000US36081004300,36081004300,+ACI-Census Tract 43, Queens County, New York+ACI-,1040,27,1013
1400000US36081004401,36081004401,+ACI-Census Tract 44.01, Queens County, New York+ACI-,954,491,463
1400000US36081004500,36081004500,+ACI-Census Tract 45, Queens County, New York+ACI-,1550,1176,374
1400000US36081004700,36081004700,+ACI-Census Tract 47, Queens County, New York+ACI-,1700,115,1585
1400000US36081005000,36081005000,+ACI-Census Tract 50, Queens County, New York+ACI-,18,4,14
1400000US36081005100,36081005100,+ACI-Census Tract 51, Queens County, New York+ACI-,707,89,618
1400000US36081005200,36081005200,+ACI-Census Tract 52, Queens County, New York+ACI-,739,263,476
1400000US36081005300,36081005300,+ACI-Census Tract 53, Queens County, New York+ACI-,2165,393,1772
1400000US36081005400,36081005400,+ACI-Census Tract 54, Queens County, New York+ACI-,1645,996,649
1400000US36081005500,36081005500,+ACI-Census Tract 55, Queens County, New York+ACI-,380,62,318
1400000US36081005700,36081005700,+ACI-Census Tract 57, Queens County, New York+ACI-,1830,160,1670
1400000US36081005800,36081005800,+ACI-Census Tract 58, Queens County, New York+ACI-,1982,1127,855
1400000US36081005900,36081005900,+ACI-Census Tract 59, Queens County, New York+ACI-,1746,251,1495
1400000US36081006100,36081006100,+ACI-Census Tract 61, Queens County, New York+ACI-,2826,233,2593
1400000US36081006201,36081006201,+ACI-Census Tract 62.01, Queens County, New York+ACI-,2759,2129,630
1400000US36081006202,36081006202,+ACI-Census Tract 62.02, Queens County, New York+ACI-,2671,1107,1564
1400000US36081006300,36081006300,+ACI-Census Tract 63, Queens County, New York+ACI-,2498,229,2269
1400000US36081006501,36081006501,+ACI-Census Tract 65.01, Queens County, New York+ACI-,1696,83,1613
1400000US36081006502,36081006502,+ACI-Census Tract 65.02, Queens County, New York+ACI-,1743,258,1485
1400000US36081006900,36081006900,+ACI-Census Tract 69, Queens County, New York+ACI-,1909,268,1641
1400000US36081007100,36081007100,+ACI-Census Tract 71, Queens County, New York+ACI-,1764,97,1667
1400000US36081007300,36081007300,+ACI-Census Tract 73, Queens County, New York+ACI-,2149,271,1878
1400000US36081007500,36081007500,+ACI-Census Tract 75, Queens County, New York+ACI-,2133,256,1877
1400000US36081007700,36081007700,+ACI-Census Tract 77, Queens County, New York+ACI-,594,123,471
1400000US36081007900,36081007900,+ACI-Census Tract 79, Queens County, New York+ACI-,1310,339,971
1400000US36081008100,36081008100,+ACI-Census Tract 81, Queens County, New York+ACI-,461,157,304
1400000US36081008300,36081008300,+ACI-Census Tract 83, Queens County, New York+ACI-,1170,144,1026
1400000US36081008500,36081008500,+ACI-Census Tract 85, Queens County, New York+ACI-,328,47,281
1400000US36081008600,36081008600,+ACI-Census Tract 86, Queens County, New York+ACI-,817,518,299
1400000US36081008700,36081008700,+ACI-Census Tract 87, Queens County, New York+ACI-,1529,0,1529
1400000US36081008800,36081008800,+ACI-Census Tract 88, Queens County, New York+ACI-,1183,741,442
1400000US36081009100,36081009100,+ACI-Census Tract 91, Queens County, New York+ACI-,1193,421,772
1400000US36081009400,36081009400,+ACI-Census Tract 94, Queens County, New York+ACI-,862,397,465
1400000US36081009500,36081009500,+ACI-Census Tract 95, Queens County, New York+ACI-,999,241,758
1400000US36081009600,36081009600,+ACI-Census Tract 96, Queens County, New York+ACI-,993,731,262
1400000US36081009700,36081009700,+ACI-Census Tract 97, Queens County, New York+ACI-,1411,488,923
1400000US36081009800,36081009800,+ACI-Census Tract 98, Queens County, New York+ACI-,739,330,409
1400000US36081009900,36081009900,+ACI-Census Tract 99, Queens County, New York+ACI-,0,0,0
1400000US36081010000,36081010000,+ACI-Census Tract 100, Queens County, New York+ACI-,995,678,317
1400000US36081010100,36081010100,+ACI-Census Tract 101, Queens County, New York+ACI-,1026,284,742
1400000US36081010200,36081010200,+ACI-Census Tract 102, Queens County, New York+ACI-,798,453,345
1400000US36081010300,36081010300,+ACI-Census Tract 103, Queens County, New York+ACI-,1824,374,1450
1400000US36081010400,36081010400,+ACI-Census Tract 104, Queens County, New York+ACI-,935,503,432
1400000US36081010500,36081010500,+ACI-Census Tract 105, Queens County, New York+ACI-,1675,207,1468
1400000US36081010600,36081010600,+ACI-Census Tract 106, Queens County, New York+ACI-,884,524,360
1400000US36081010701,36081010701,+ACI-Census Tract 107.01, Queens County, New York+ACI-,0,0,0
1400000US36081010800,36081010800,+ACI-Census Tract 108, Queens County, New York+ACI-,804,472,332
1400000US36081011000,36081011000,+ACI-Census Tract 110, Queens County, New York+ACI-,872,367,505
1400000US36081011100,36081011100,+ACI-Census Tract 111, Queens County, New York+ACI-,1242,341,901
1400000US36081011200,36081011200,+ACI-Census Tract 112, Queens County, New York+ACI-,623,301,322
1400000US36081011300,36081011300,+ACI-Census Tract 113, Queens County, New York+ACI-,1919,576,1343
1400000US36081011400,36081011400,+ACI-Census Tract 114, Queens County, New York+ACI-,326,79,247
1400000US36081011500,36081011500,+ACI-Census Tract 115, Queens County, New York+ACI-,1008,113,895
1400000US36081011600,36081011600,+ACI-Census Tract 116, Queens County, New York+ACI-,576,293,283
1400000US36081011700,36081011700,+ACI-Census Tract 117, Queens County, New York+ACI-,1614,391,1223
1400000US36081011800,36081011800,+ACI-Census Tract 118, Queens County, New York+ACI-,679,246,433
1400000US36081011900,36081011900,+ACI-Census Tract 119, Queens County, New York+ACI-,689,122,567
1400000US36081012000,36081012000,+ACI-Census Tract 120, Queens County, New York+ACI-,625,311,314
1400000US36081012100,36081012100,+ACI-Census Tract 121, Queens County, New York+ACI-,883,275,608
1400000US36081012200,36081012200,+ACI-Census Tract 122, Queens County, New York+ACI-,893,394,499
1400000US36081012301,36081012301,+ACI-Census Tract 123.01, Queens County, New York+ACI-,1111,407,704
1400000US36081012400,36081012400,+ACI-Census Tract 124, Queens County, New York+ACI-,867,334,533
1400000US36081012500,36081012500,+ACI-Census Tract 125, Queens County, New York+ACI-,672,160,512
1400000US36081012601,36081012601,+ACI-Census Tract 126.01, Queens County, New York+ACI-,764,281,483
1400000US36081012602,36081012602,+ACI-Census Tract 126.02, Queens County, New York+ACI-,760,371,389
1400000US36081012800,36081012800,+ACI-Census Tract 128, Queens County, New York+ACI-,650,353,297
1400000US36081013000,36081013000,+ACI-Census Tract 130, Queens County, New York+ACI-,561,175,386
1400000US36081013200,36081013200,+ACI-Census Tract 132, Queens County, New York+ACI-,637,243,394
1400000US36081013400,36081013400,+ACI-Census Tract 134, Queens County, New York+ACI-,2676,905,1771
1400000US36081013500,36081013500,+ACI-Census Tract 135, Queens County, New York+ACI-,621,313,308
1400000US36081013600,36081013600,+ACI-Census Tract 136, Queens County, New York+ACI-,839,413,426
1400000US36081013700,36081013700,+ACI-Census Tract 137, Queens County, New York+ACI-,740,185,555
1400000US36081013800,36081013800,+ACI-Census Tract 138, Queens County, New York+ACI-,1369,461,908
1400000US36081014000,36081014000,+ACI-Census Tract 140, Queens County, New York+ACI-,1382,457,925
1400000US36081014100,36081014100,+ACI-Census Tract 141, Queens County, New York+ACI-,696,58,638
1400000US36081014201,36081014201,+ACI-Census Tract 142.01, Queens County, New York+ACI-,1165,429,736
1400000US36081014202,36081014202,+ACI-Census Tract 142.02, Queens County, New York+ACI-,599,288,311
1400000US36081014300,36081014300,+ACI-Census Tract 143, Queens County, New York+ACI-,1649,208,1441
1400000US36081014400,36081014400,+ACI-Census Tract 144, Queens County, New York+ACI-,543,202,341
1400000US36081014500,36081014500,+ACI-Census Tract 145, Queens County, New York+ACI-,893,238,655
1400000US36081014700,36081014700,+ACI-Census Tract 147, Queens County, New York+ACI-,1390,249,1141
1400000US36081014800,36081014800,+ACI-Census Tract 148, Queens County, New York+ACI-,555,322,233
1400000US36081014900,36081014900,+ACI-Census Tract 149, Queens County, New York+ACI-,1028,113,915
1400000US36081015000,36081015000,+ACI-Census Tract 150, Queens County, New York+ACI-,632,409,223
1400000US36081015100,36081015100,+ACI-Census Tract 151, Queens County, New York+ACI-,1235,239,996
1400000US36081015200,36081015200,+ACI-Census Tract 152, Queens County, New York+ACI-,730,376,354
1400000US36081015300,36081015300,+ACI-Census Tract 153, Queens County, New York+ACI-,953,162,791
1400000US36081015400,36081015400,+ACI-Census Tract 154, Queens County, New York+ACI-,608,325,283
1400000US36081015500,36081015500,+ACI-Census Tract 155, Queens County, New York+ACI-,936,163,773
1400000US36081015600,36081015600,+ACI-Census Tract 156, Queens County, New York+ACI-,802,427,375
1400000US36081015700,36081015700,+ACI-Census Tract 157, Queens County, New York+ACI-,689,10,679
1400000US36081015801,36081015801,+ACI-Census Tract 158.01, Queens County, New York+ACI-,947,555,392
1400000US36081015802,36081015802,+ACI-Census Tract 158.02, Queens County, New York+ACI-,1215,655,560
1400000US36081015900,36081015900,+ACI-Census Tract 159, Queens County, New York+ACI-,1931,179,1752
1400000US36081016100,36081016100,+ACI-Census Tract 161, Queens County, New York+ACI-,830,168,662
1400000US36081016300,36081016300,+ACI-Census Tract 163, Queens County, New York+ACI-,1729,174,1555
1400000US36081016400,36081016400,+ACI-Census Tract 164, Queens County, New York+ACI-,866,610,256
1400000US36081016600,36081016600,+ACI-Census Tract 166, Queens County, New York+ACI-,958,377,581
1400000US36081016800,36081016800,+ACI-Census Tract 168, Queens County, New York+ACI-,886,653,233
1400000US36081016900,36081016900,+ACI-Census Tract 169, Queens County, New York+ACI-,2332,696,1636
1400000US36081017000,36081017000,+ACI-Census Tract 170, Queens County, New York+ACI-,688,454,234
1400000US36081017100,36081017100,+ACI-Census Tract 171, Queens County, New York+ACI-,0,0,0
1400000US36081017200,36081017200,+ACI-Census Tract 172, Queens County, New York+ACI-,608,444,164
1400000US36081017400,36081017400,+ACI-Census Tract 174, Queens County, New York+ACI-,731,516,215
1400000US36081017600,36081017600,+ACI-Census Tract 176, Queens County, New York+ACI-,645,411,234
1400000US36081017800,36081017800,+ACI-Census Tract 178, Queens County, New York+ACI-,604,430,174
1400000US36081017900,36081017900,+ACI-Census Tract 179, Queens County, New York+ACI-,415,33,382
1400000US36081018000,36081018000,+ACI-Census Tract 180, Queens County, New York+ACI-,374,198,176
1400000US36081018101,36081018101,+ACI-Census Tract 181.01, Queens County, New York+ACI-,1702,101,1601
